Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Arrangements Proposed,Total P4P Arrangements Accepted,Total P4P Arrangements Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131149_474275_74fd44f1,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,80,60,0.0714285714285714,140,True,True,1,0,1,0,0,0,0,0,0,0,1,3,5.0,3,2,3,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_210056_079350_345f2aa3,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,7,0,0,0,140,80,60,0.0714285714285714,140,True,True,3,1,2,0,0,0,0,0,2,1,1,3,,0,0,2,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_210034_446571_7031a5ba,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,77,63,0.050000000000000044,140,True,True,0,0,0,1,1,0,5,0,0,0,1,3,,0,0,0,0,11,9,1,3,1,3,0
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_205752_045254_488ea6ee,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,2,2,0,6,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_131245_605346_b225640c,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,2,0,2,0,0,0,0,1,3,4.0,2,2,2,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,22,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_210123_450213_ca02fe1c,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,140,True,False,0,0,0,3,0,3,0,0,0,0,1,2,,0,0,2,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_210502_901182_dd977f69,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,67,73,0.021428571428571352,140,True,True,3,1,2,0,0,0,0,0,2,3,1,3,,0,0,0,0,11,9,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_210159_828672_bb8e4eb0,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,4,2,2,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131343_917921_af2da34d,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,3,0,3,0,0,0,0,0,0,0,1,3,6.0,2,4,2,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_210512_191470_dae1cd29,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,4,1,3,0,0,0,0,0,2,1,1,2,,0,0,2,4,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260112_163557_474842_9e9ee7d2,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,68,72,0.014285714285714235,140,True,True,0,0,0,3,1,2,4,0,0,0,1,3,,0,0,0,0,7,9,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_210218_054210_c390b938,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,3,1,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_131355_842544_7038172c,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,8,0,0,0,90,0,90,0.5,140,False,True,0,0,0,8,1,7,0,0,0,0,1,2,5.0,1,4,0,4,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,23,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_210548_148303_50765914,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'B', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_210948_653218_664fb84f,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,2,2,0,0,0,0,0,0,4,4,1,3,,0,0,0,0,10,10,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_210555_979559_ccf4e544,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,4,4,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_113033_680105_ac63c0a6,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,4,5.0,2,3,2,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_210953_607111_46bfc3cf,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,7,0,0,0,140,80,60,0.0714285714285714,140,True,True,5,1,4,0,0,0,0,0,2,1,1,4,,0,0,2,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_210953_489164_e8b7d4ea,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,2,2,0,4,0,0,0,1,4,,0,0,0,0,10,10,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_210627_586631_f0d32037,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,2,1,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_113033_680253_600a0ab5,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,1,0,1,0,0,0,0,1,4,3.0,2,1,2,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,24,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_211027_187618_8b429102,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_211427_838948_f0603530,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,4,2,2,0,0,0,0,0,5,5,1,2,,0,0,0,0,10,10,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_211032_959019_060dc821,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131514_151523_57996907,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,1,1,1,2,6.0,3,3,3,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_211452_995625_638aa006,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,0,140,80,60,0.0714285714285714,140,True,True,2,0,2,0,0,0,0,0,0,0,1,2,,0,0,3,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_211432_331077_dbed8323,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,4,1,3,5,0,0,0,1,2,,0,0,0,0,8,8,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_211058_418398_61734407,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,2,1,1,5,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_131514_248595_04a7f362,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,1,0,1,0,0,0,0,1,3,5.0,3,2,3,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,25,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_211510_139434_3af6dbe0,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,8,0,0,0,140,70,70,0.0,140,True,True,0,0,0,3,0,3,0,0,0,0,1,2,,0,0,2,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_211839_061891_7ca637a6,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,73,67,0.021428571428571352,140,True,True,3,2,1,0,0,0,0,0,4,4,1,4,,0,0,0,0,10,7,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_211515_003999_5e3f41e1,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,50,90,0.1428571428571428,140,True,True,3,3,0,0,0,0,0,0,5,9,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131546_904923_2ab4e99f,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,70,70,0.0,140,True,True,3,0,3,0,0,0,0,0,0,0,1,2,3.0,1,2,1,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_211849_341859_f35ef947,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_211843_711458_1a39955d,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,3,1,2,5,0,0,0,1,2,,0,0,0,0,10,10,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_211517_274193_c43c3ec4,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,1,1,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_131558_497652_3dee88fa,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,140,55,85,0.1071428571428572,140,True,True,0,0,0,2,0,2,0,0,0,0,1,3,5.0,1,4,1,4,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,26,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_211917_901417_5ba56fcd,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'R', 'R'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,11,0,0,0,130,55,75,0.07692307692307687,140,True,True,0,0,0,3,0,3,0,0,0,0,1,2,,0,0,2,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_212302_250444_08892057,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,3,1,2,0,0,0,0,0,2,2,1,4,,0,0,0,0,8,8,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_211918_095649_8e00f0ec,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131604_006272_b5014048,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,8,0,0,0,80,0,80,0.5,140,False,True,7,0,7,0,0,0,0,0,0,0,1,3,3.0,1,2,0,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_212325_945126_5a859880,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,8,0,0,0,80,0,80,0.5,140,False,True,5,0,5,0,0,0,0,0,0,0,1,2,,0,0,0,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_212310_950930_f548dfe6,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,4,2,2,3,0,0,0,1,4,,0,0,0,0,8,8,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4ptrue_contract_none_selfish11,20260111_211959_526086_c4fcf652,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,1,1,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260113_172949_630196_01b3807b,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,strict,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,1,2,6.0,3,3,3,3,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,27,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260111_212336_265975_7afb0399,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,tile_with_judge_implementation,8,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,5,1,4,2,0,0,0,1,3,,0,0,3,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,28,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260111_212750_866084_900ff428,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,140,74,66,0.02857142857142847,140,True,True,1,1,0,0,0,0,0,0,4,4,1,4,,0,0,0,0,12,8,1,3,1,3,0
SONNET_4_5-SONNET_4_5,28,ctx1_fog00_p4pfalse_contract_none_selfish11,20260111_212421_768140_78f71819,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,0,0,0,0,0,4,4,0,0,0.0,0,0,0,0,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,28,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260113_131745_272834_4f27ead4,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,1,0,1,0,0,0,0,0,0,0,1,3,5.0,3,2,3,2,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,28,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260111_212828_498764_bb968180,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,8,0,0,0,80,80,0,0.5,140,True,False,4,0,4,0,0,0,0,0,0,0,1,3,,0,0,3,1,0,0,1,3,1,3,0
SONNET_4_5-SONNET_4_5,28,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260111_212827_975071_5be9a8e5,SONNET_4_5-SONNET_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,contract_for_finishing,6,0,0,0,140,81,59,0.07857142857142851,140,True,True,0,0,0,1,1,0,4,0,0,0,1,3,,0,0,0,0,10,9,1,3,1,3,0
