Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Proposed Player 0,Total Trades Proposed Player 1,Total Trades Accepted,Total Trades Accepted Player 0,Total Trades Accepted Player 1,Total Trades Rejected,Total Trades Rejected Player 0,Total Trades Rejected Player 1,amount_received_by_0_from_trades,amount_received_by_1_from_trades,total_trades_failed,Total P4P Arrangements Proposed,Total P4P Arrangements Proposed Player 0,Total P4P Arrangements Proposed Player 1,Total P4P Arrangements Accepted,Total P4P Arrangements Accepted Player 0,Total P4P Arrangements Accepted Player 1,Total P4P Arrangements Rejected,Total P4P Arrangements Rejected Player 0,Total P4P Arrangements Rejected Player 1,Total P4P Promises Kept,Total P4P Promises Kept Player 0,Total P4P Promises Kept Player 1,Total P4P Promises Broken,Total P4P Promises Broken Player 0,Total P4P Promises Broken Player 1,Total P4P Amounts Promised to Receive,Total P4P Amounts Promised to Receive Player 0,Total P4P Amounts Promised to Receive Player 1,Total P4P Amounts Received,Total P4P Amounts Received Player 0,Total P4P Amounts Received Player 1,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,contract_moves_blocked_by_partner_shortfall_0,contract_moves_blocked_by_partner_shortfall_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,parity_trades_offered_0,parity_trades_offered_1,parity_trades_accepted_0,parity_trades_accepted_1,parity_trades_rejected_0,parity_trades_rejected_1,extractive_trades_offered_0,extractive_trades_offered_1,extractive_trades_accepted_0,extractive_trades_accepted_1,extractive_trades_rejected_0,extractive_trades_rejected_1,concessionary_trades_offered_0,concessionary_trades_offered_1,concessionary_trades_accepted_0,concessionary_trades_accepted_1,concessionary_trades_rejected_0,concessionary_trades_rejected_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
HAIKU_4_5-HAIKU_4_5,96,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_145047_055867_73af0bd5,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,7,0,0,0,140,80,60,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,2,1,3,1,2,6,2,4,1,0,1,9,5,4,6,4,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,96,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_144842_078917_bf45ae80,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,1,3,2,1,1,4,2,2,0,0,0,13,6,7,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,96,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_144936_737109_b32fb482,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,7,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,1,1,3,3,0,1,1,0,1,1,0,6,3,3,1,0,1,1,3,4.0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,96,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_145127_719793_f4883080,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,9,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_145403_701741_1b0a7fe0,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,4,1,3,2,1,1,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_145140_998869_ca779231,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,8,0,0,0,70,70,0,0.5,140,True,False,7,1,6,1,0,1,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,5,0,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_145259_204907_b787078f,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,5,1,4,1,0,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3.0,2,1,2,1,0,0,0,0,1,3,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_145514_797938_6a5ca9d5,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,9,0,0,0,85,85,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_145428_610480_b41f0fea,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,2,2,2,0,5,3,2,0,0,0,11,5,6,5,2,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_145254_842088_b72bbac3,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,4,2,2,1,0,1,5,3,2,0,0,0,14,7,7,5,2,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_145302_973769_912f7c78,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,3,1,2,0,0,0,7,4,3,3,2,1,1,5,7.0,3,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,97,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_145527_020369_9d6ec4a1,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,11,0,0,0,130,75,55,0.07692307692307687,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,0,0,0,0,4,2,2,2,0,2,1,4,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_145808_942593_403fba66,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_145545_875603_128e6125,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_145611_678551_123ee017,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,8,0,0,0,140,70,70,0.0,140,True,True,7,3,4,2,1,1,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4.0,2,2,2,2,0,0,0,0,3,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_145859_340905_4fb0e8cf,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,11,0,0,0,80,80,0,0.5,140,True,False,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,2,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_145812_582001_2a4bc535,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,0,4,1,3,4,2,2,0,0,0,4,2,2,4,2,2,1,6,,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_145603_614735_0f1c5150,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,1,1,0,1,4,2,2,0,0,0,12,6,6,4,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_145708_250731_3a87ff67,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,7,0,0,0,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,1,3,3,0,4,2,2,0,0,0,4,2,2,4,2,2,1,2,5.0,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,98,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_145937_932812_ac3febb9,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,10,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_150108_697927_56e67abc,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,contract_for_finishing,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,15,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_145938_285438_525cdcf8,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,140,70,70,0.0,140,True,True,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_150012_775188_8344db81,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,1,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3.0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_150149_871703_4d91d289,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,tile_with_judge_implementation,6,0,0,0,0,0,0,0.0,140,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_150146_298047_80ac9959,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,contract_for_finishing,6,0,0,0,140,75,65,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,5,2,3,0,0,0,5,2,3,0,0,0,22,13,9,5,3,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_145950_820016_44a1bede,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,,6,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,1,1,1,0,5,3,2,0,0,0,7,4,3,5,2,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_150107_357557_e6366124,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,strict,8,0,0,0,80,80,0,0.5,140,True,False,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,99,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_150231_025987_5456dc38,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",True,tile_with_judge_implementation,10,0,0,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260120_150527_621192_e2c9e663,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,contract_for_finishing,6,0,70,0,140,70,70,0.0,140,True,True,1,1,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4pfalse_contract_none_selfish11,20260120_150252_722995_85f5f08d,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,8,0,70,0,70,70,0,0.5,140,True,False,8,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,6,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260120_150455_867953_ec413f36,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,8,0,70,0,70,70,0,0.5,140,True,False,7,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260120_150600_917665_999eb8c1,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,tile_with_judge_implementation,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260120_150529_033087_c78f64f5,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,contract_for_finishing,6,0,70,0,140,85,55,0.1071428571428572,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,0,3,3,0,1,1,0,0,0,0,2,1,1,1,0,1,1,3,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4ptrue_contract_none_selfish11,20260120_150328_371327_4d33ec0a,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,2,0,1,1,0,0,0,0,8,4,4,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260120_150519_512804_ec81faaf,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,strict,7,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6.0,5,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
HAIKU_4_5-HAIKU_4_5,104,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260120_150640_991540_654a54d7,HAIKU_4_5-HAIKU_4_5,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),True,tile_with_judge_implementation,6,0,70,0,140,65,75,0.03571428571428581,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1
