Model Pair,Grid ID,Config ID,Run ID,System Prompt,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Arrangements Proposed,Total P4P Arrangements Accepted,Total P4P Arrangements Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,moves_made_under_strict_contract_0,moves_made_under_strict_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_strict,20250921_221616,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,3,6.0,2,4,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,4,ctx1_fog00_p4pfalse_contract_strict,20251112_153759_618757_c8cad7f3,default,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,0,65,65,130,90,40,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,5,0,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260107_151317_639627_e73d6d97,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,7,0,70,70,140,70,70,0.0,140,True,True,6,1,5,0,0,0,0,0,1,2,1,3,6.0,5,1,2,1,0,0,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_163847,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_221920,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,0,65,65,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250921_222011,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,14,0,65,65,70,0,70,0.5,130,False,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260107_151509_975170_0b43213f,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,15,0,70,70,100,50,50,0.0,140,True,True,4,0,4,0,0,0,0,0,0,0,1,3,,0,0,4,4,0,0,0,3,0,3,0
LLAMA_70B-LLAMA_70B,4,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation_selfish11,20260107_181627_523228_31370054,LLAMA_70B-LLAMA_70B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,7,0,70,70,140,60,80,0.0714285714285714,140,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,3,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4ptrue_contract_contract_for_finishing_selfish11,20260107_151459_120202_749f03a3,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,contract_for_finishing,5,0,70,70,0,0,0,0.0,140,False,False,0,0,0,5,0,5,0,0,0,0,1,3,,0,0,0,0,10,2,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,4,ctx1_fog00_p4ptrue_contract_none,20250919_162835,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,4,ctx1_fog00_p4ptrue_contract_none,20250919_220612,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,10,0,65,65,120,55,65,0.04166666666666674,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,4,ctx1_fog00_p4ptrue_contract_none,20250921_220727,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,0,65,65,65,0,65,0.5,130,False,True,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4ptrue_contract_none_selfish11,20260107_151245_544707_ebee7ca8,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,10,0,70,70,65,65,0,0.5,140,True,False,0,0,0,5,1,4,3,8,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
LLAMA_70B-LLAMA_70B,4,ctx1_fog00_p4ptrue_contract_none_selfish11,20260107_181433_515339_b6fc7a62,LLAMA_70B-LLAMA_70B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,0,70,70,140,70,70,0.0,140,True,True,0,0,0,6,2,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4ptrue_contract_strict_selfish11,20260107_151412_797304_46a01d92,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,strict,7,0,70,70,140,60,80,0.0714285714285714,140,True,True,0,0,0,2,1,1,1,1,0,0,1,3,8.0,7,1,0,1,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,4,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260107_151521_674840_f51f8fc5,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,tile_with_judge_implementation,17,0,70,70,65,0,65,0.5,140,False,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,1,4,0,0,0,3,0,3,0
LLAMA_70B-LLAMA_70B,4,ctx1_fog00_p4ptrue_contract_tile_with_judge_implementation_selfish11,20260107_181706_083860_9a3fd72f,LLAMA_70B-LLAMA_70B,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,tile_with_judge_implementation,8,0,70,70,130,75,55,0.07692307692307687,140,True,True,0,0,0,1,1,0,0,0,0,0,1,3,,0,0,1,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250921_224612,GPT_4.1-GPT_4.1_fog_of_war,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog01_p4pfalse_contract_none,20250921_224124,GPT_4.1-GPT_4.1_fog_of_war,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog01_p4pfalse_contract_strict,20250921_224248,GPT_4.1-GPT_4.1_fog_of_war,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,0,65,65,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,1,3,3.0,1,1,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250921_224823,GPT_4.1-GPT_4.1_fog_of_war,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,7,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog01_p4ptrue_contract_none,20250921_223946,GPT_4.1-GPT_4.1_fog_of_war,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250921_224649,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,0,65,65,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,5,15,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog10_p4pfalse_contract_none,20250921_224143,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,0,65,65,65,0,65,0.5,130,False,True,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog10_p4pfalse_contract_strict,20250921_224415,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,0,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250921_224906,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,0,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog10_p4ptrue_contract_none,20250921_224005,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,0,65,65,130,75,55,0.07692307692307687,130,True,True,1,1,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250921_224739,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,0,65,65,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,0,0,0,2,3,1,2,,0,0,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog11_p4pfalse_contract_none,20250921_224217,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,0,0,0,7,7,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog11_p4pfalse_contract_strict,20250921_224507,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,0,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250921_225001,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,0,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,4,ctx1_fog11_p4ptrue_contract_none,20250921_224055,GPT_4.1-GPT_4.1_fog_of_war,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,0,65,65,130,65,65,0.0,130,True,True,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_164546,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,0,65,65,130,62,68,0.023076923076922995,130,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,4,7,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_222854,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,7,0,65,65,130,80,50,0.11538461538461542,130,True,True,1,1,0,0,0,0,0,0,4,1,1,2,,0,0,0,0,10,10,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250921_223211,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,21,0,65,65,65,56,9,0.3615384615384616,130,True,False,4,0,4,0,0,0,0,0,0,0,1,3,,0,0,0,0,10,9,0,3,0,3,0
LLAMA_405B-LLAMA_405B,5,ctx1_fog00_p4pfalse_contract_contract_for_finishing_selfish11,20260107_151954_038158_b9d42f31,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,0,70,70,140,84,56,0.10000000000000009,140,True,True,5,4,1,0,0,0,0,0,11,9,1,3,,0,0,0,0,7,3,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,5,ctx1_fog00_p4pfalse_contract_none,20250919_164253,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_none,20250919_222405,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,0,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_none,20250921_222741,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_none,20251112_153803_932557_81edf8fa,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,65,65,130,55,75,0.07692307692307687,130,True,True,8,3,0,0,0,0,0,0,5,7,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_none,20251212_130027_603912_f906ec98,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,70,70,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_none,20251212_154249_377444_7bf4f1ee,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,70,70,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_none,20251212_155141_564853_fdc0b55b,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,0,70,70,140,70,70,0.0,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_none,20251212_160134_455281_b4455138,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,0,70,70,130,70,60,0.03846153846153855,140,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,5,ctx1_fog00_p4pfalse_contract_none_selfish11,20260107_151731_504446_c517cac3,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,0,70,70,140,45,95,0.1785714285714286,140,True,True,8,3,5,0,0,0,0,0,6,11,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,5,ctx1_fog00_p4pfalse_contract_strict,20250919_164415,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_strict,20250919_222542,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,0,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,3,0
Llama_405B-Llama_405B,5,ctx1_fog00_p4pfalse_contract_strict,20250921_222919,Llama_405B-Llama_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,7,0,65,65,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,0,0,0,1,5,6.0,5,1,0,0,0,0,0,3,0,3,0
FOUR_1-FOUR_1,5,ctx1_fog00_p4pfalse_contract_strict,20251112_153809_528485_9a70be95,default,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,2,10.0,5,5,0,0,0,0,0,3,0,3,0
LLAMA_405B-LLAMA_405B,5,ctx1_fog00_p4pfalse_contract_strict_selfish11,20260107_151823_628514_69f5e915,LLAMA_405B-LLAMA_405B,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,7,0,70,70,140,75,65,0.03571428571428581,140,True,True,3,2,1,0,0,0,0,0,5,4,1,4,7.0,4,3,3,3,0,0,0,3,0,3,0
Claude_Sonnet_4-Claude_Sonnet_4,5,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_164759,Claude_Sonnet_4-Claude_Sonnet_4,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,0,65,65,130,85,45,0.15384615384615374,130,True,True,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,3,0,3,0
DeepSeek_R1-DeepSeek_R1,5,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_223252,DeepSeek_R1-DeepSeek_R1,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['R', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,0,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,3,0,3,0
