Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
Claude_Sonnet_4-Claude_Sonnet_4,27,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_172307,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,27,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_195815,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,27,ctx1_fog00_p4ptrue_contract_none,20250919_171406,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,27,ctx1_fog00_p4ptrue_contract_none,20250919_195438,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['R', 'B', 'B', 'R'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,7,0,0,130,65,65,0.0,130,True,True,5,1,4,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,28,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_173307,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,4,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,,0,0,10,10,1,3,1,3,0
GPT_4.1-GPT_4.1,28,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_200306,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,10,10,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,28,ctx1_fog00_p4pfalse_contract_none,20250919_172931,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,28,ctx1_fog00_p4pfalse_contract_none,20250919_200045,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,28,ctx1_fog00_p4pfalse_contract_strict,20250919_173057,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,4,5.0,1,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,28,ctx1_fog00_p4pfalse_contract_strict,20250919_200116,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,8,0,0,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,3.0,1,2,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,28,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_173927,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,28,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_200400,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,28,ctx1_fog00_p4ptrue_contract_none,20250919_172649,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,8,0,0,65,65,0,0.5,130,True,False,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,28,ctx1_fog00_p4ptrue_contract_none,20250919_195942,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,7,0,0,130,65,65,0.0,130,True,True,6,1,5,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,29,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_174823,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,3,,0,0,7,7,1,3,1,3,0
GPT_4.1-GPT_4.1,29,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_200923,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,1,2,,0,0,7,7,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,29,ctx1_fog00_p4pfalse_contract_none,20250919_174352,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,0,0,2,1,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,29,ctx1_fog00_p4pfalse_contract_none,20250919_200710,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,29,ctx1_fog00_p4pfalse_contract_strict,20250919_174520,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,8,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,4,3.0,1,2,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,29,ctx1_fog00_p4pfalse_contract_strict,20250919_200738,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,8,0,0,65,0,65,0.5,130,False,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,29,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_175100,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,75,55,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,29,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_201024,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,29,ctx1_fog00_p4ptrue_contract_none,20250919_174154,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,29,ctx1_fog00_p4ptrue_contract_none,20250919_200554,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,9,0,0,130,65,65,0.0,130,True,True,7,1,6,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,30,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_175821,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,5,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,10,10,1,3,1,3,0
GPT_4.1-GPT_4.1,30,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_201441,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,7,0,0,130,62,68,0.023076923076922995,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,9,7,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,30,ctx1_fog00_p4pfalse_contract_none,20250919_175443,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,30,ctx1_fog00_p4pfalse_contract_none,20250919_201223,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,30,ctx1_fog00_p4pfalse_contract_strict,20250919_175623,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,3.0,2,1,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,30,ctx1_fog00_p4pfalse_contract_strict,20250919_201312,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,30,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_180022,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,30,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_201546,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,30,ctx1_fog00_p4ptrue_contract_none,20250919_175244,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,30,ctx1_fog00_p4ptrue_contract_none,20250919_201126,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'B', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,2,1,1,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,31,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_180720,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,7,0,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,0,0,2,1,1,2,,0,0,8,8,1,3,1,3,0
GPT_4.1-GPT_4.1,31,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_201916,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,7,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,10,10,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,31,ctx1_fog00_p4pfalse_contract_none,20250919_180428,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,0,0,1,1,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,31,ctx1_fog00_p4pfalse_contract_none,20250919_201742,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,31,ctx1_fog00_p4pfalse_contract_strict,20250919_180556,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,31,ctx1_fog00_p4pfalse_contract_strict,20250919_201811,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,4.0,1,3,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,31,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_181039,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,4,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,31,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_202001,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,31,ctx1_fog00_p4ptrue_contract_none,20250919_180221,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,31,ctx1_fog00_p4ptrue_contract_none,20250919_201659,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,5,0,0,0,0,0,0.0,130,False,False,9,0,9,0,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,32,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_181848,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,130,67,63,0.01538461538461533,130,True,True,1,1,0,0,0,1,1,1,3,,0,0,9,7,1,3,1,3,0
GPT_4.1-GPT_4.1,32,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_202458,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,3,3,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,32,ctx1_fog00_p4pfalse_contract_none,20250919_181534,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,70,60,0.03846153846153855,130,True,True,1,1,0,0,0,2,1,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,32,ctx1_fog00_p4pfalse_contract_none,20250919_202301,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,32,ctx1_fog00_p4pfalse_contract_strict,20250919_181702,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,2.0,1,1,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,32,ctx1_fog00_p4pfalse_contract_strict,20250919_202333,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,32,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_182113,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,32,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_202548,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,7,0,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,32,ctx1_fog00_p4ptrue_contract_none,20250919_181310,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,32,ctx1_fog00_p4ptrue_contract_none,20250919_202212,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (1,1)",True,,6,0,0,130,65,65,0.0,130,True,True,6,1,5,2,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,33,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_182828,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,4,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,,0,0,10,10,1,3,1,3,0
GPT_4.1-GPT_4.1,33,ctx1_fog00_p4pfalse_contract_contract_for_finishing,20250919_202944,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,contract_for_finishing,7,0,0,130,62,68,0.023076923076922995,130,True,True,1,1,0,0,0,1,2,1,2,,0,0,9,7,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,33,ctx1_fog00_p4pfalse_contract_none,20250919_182526,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,4,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,33,ctx1_fog00_p4pfalse_contract_none,20250919_202738,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,,6,0,0,130,60,70,0.03846153846153855,130,True,True,1,1,0,0,0,1,2,0,0,0.0,0,0,0,0,1,3,1,3,0
Claude_Sonnet_4-Claude_Sonnet_4,33,ctx1_fog00_p4pfalse_contract_strict,20250919_182633,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,33,ctx1_fog00_p4pfalse_contract_strict,20250919_202808,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,strict,6,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,3.0,1,2,0,0,1,3,1,3,0
GPT_4.1-GPT_4.1,33,ctx1_fog00_p4pfalse_contract_tile_with_judge_implementation,20250919_203047,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,1)",False,tile_with_judge_implementation,8,0,0,70,70,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,3,1,3,0
