Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
GPT_4.1-GPT_4.1,14,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250922_004722,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,90,40,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog01_p4ptrue_contract_none,20250922_003855,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250922_004546,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,10,55,0.34615384615384626,130,False,True,2,0,2,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog10_p4pfalse_contract_none,20250922_004103,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,65,0,65,0.5,130,False,True,5,0,5,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog10_p4pfalse_contract_strict,20250922_004313,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250922_004838,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog10_p4ptrue_contract_none,20250922_003917,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,80,50,0.11538461538461542,130,True,True,2,2,0,3,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250922_004634,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,2,2,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog11_p4pfalse_contract_none,20250922_004143,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,7,7,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog11_p4pfalse_contract_strict,20250922_004401,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250922_004932,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,12,65,65,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,14,ctx1_fog11_p4ptrue_contract_none,20250922_004008,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,75,55,0.07692307692307687,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250922_005710,True,"[False, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog01_p4pfalse_contract_none,20250922_005225,True,"[False, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog01_p4pfalse_contract_strict,20250922_005340,True,"[False, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,3,7.0,2,5,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250922_005926,True,"[False, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog01_p4ptrue_contract_none,20250922_005053,True,"[False, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250922_005748,True,"[True, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,4,0,4,0,0,0,0,1,2,,0,0,8,8,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog10_p4pfalse_contract_none,20250922_005245,True,"[True, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,65,0,65,0.5,130,False,True,4,0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog10_p4pfalse_contract_strict,20250922_005454,True,"[True, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,90,40,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,3,10.0,5,5,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250922_010035,True,"[True, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,90,40,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog10_p4ptrue_contract_none,20250922_005119,True,"[True, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,70,60,0.03846153846153855,130,True,True,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250922_005835,True,"[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,5,5,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog11_p4pfalse_contract_none,20250922_005314,True,"[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,7,7,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog11_p4pfalse_contract_strict,20250922_005607,True,"[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250922_010154,True,"[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,15,ctx1_fog11_p4ptrue_contract_none,20250922_005151,True,"[True, True]","[['G', 'B', 'B', 'R'], ['R', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,60,0,60,0.5,130,False,True,1,1,0,3,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250922_011043,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,8,65,65,65,55,10,0.34615384615384626,130,True,False,2,0,2,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog01_p4pfalse_contract_none,20250922_010459,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog01_p4pfalse_contract_strict,20250922_010624,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,40,90,0.1923076923076923,130,True,True,0,0,0,0,0,0,0,1,2,5.0,0,5,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250922_011300,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,45,45,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog01_p4ptrue_contract_none,20250922_010345,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250922_011132,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,2,0,2,0,0,0,0,1,1,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog10_p4pfalse_contract_none,20250922_010518,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,5,0,5,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog10_p4pfalse_contract_strict,20250922_010755,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,10,65,65,110,65,45,0.09090909090909083,130,True,True,0,0,0,0,0,0,0,1,3,5.0,2,3,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250922_011410,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,60,0,60,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog10_p4ptrue_contract_none,20250922_010404,True,"[True, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,7,65,65,130,75,55,0.07692307692307687,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250922_011216,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog11_p4pfalse_contract_none,20250922_010555,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,7,7,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog11_p4pfalse_contract_strict,20250922_010940,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250922_011455,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,16,ctx1_fog11_p4ptrue_contract_none,20250922_010440,True,"[True, True]","[['G', 'B', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250922_012210,True,"[False, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,81,49,0.12307692307692308,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,16,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog01_p4pfalse_contract_none,20250922_011718,True,"[False, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog01_p4pfalse_contract_strict,20250922_011826,True,"[False, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,60,60,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,1.0,0,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog01_p4pfalse_contract_tile_with_judge_implementation,20250922_012449,True,"[False, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog01_p4ptrue_contract_none,20250922_011546,True,"[False, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,10,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog10_p4pfalse_contract_contract_for_finishing,20250922_012255,True,"[True, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,1,0,1,0,0,0,0,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog10_p4pfalse_contract_none,20250922_011733,True,"[True, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,8,65,65,65,0,65,0.5,130,False,True,3,0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog10_p4pfalse_contract_strict,20250922_011948,True,"[True, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog10_p4pfalse_contract_tile_with_judge_implementation,20250922_012612,True,"[True, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,6,65,65,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog10_p4ptrue_contract_none,20250922_011610,True,"[True, False]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,6,65,65,130,75,55,0.07692307692307687,130,True,True,1,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog11_p4pfalse_contract_contract_for_finishing,20250922_012350,True,"[True, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,65,65,0.0,130,True,True,1,1,0,0,0,3,3,1,2,,0,0,10,10,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog11_p4pfalse_contract_none,20250922_011805,True,"[True, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,7,65,65,130,65,65,0.0,130,True,True,2,2,0,0,0,4,4,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog11_p4pfalse_contract_strict,20250922_012116,True,"[True, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,8,65,65,65,65,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,2.0,1,1,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog11_p4pfalse_contract_tile_with_judge_implementation,20250922_012703,True,"[True, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,tile_with_judge_implementation,8,65,65,60,0,60,0.5,130,False,True,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,17,ctx1_fog11_p4ptrue_contract_none,20250922_011634,True,"[True, True]","[['G', 'R', 'R', 'B'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),True,,8,65,65,60,60,0,0.5,130,True,False,1,1,0,5,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,18,ctx1_fog01_p4pfalse_contract_contract_for_finishing,20250922_013345,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,contract_for_finishing,6,65,65,130,77,53,0.0923076923076922,130,True,True,0,0,0,0,0,0,0,1,3,,0,0,12,0,0,3,0,3,0
GPT_4.1-GPT_4.1,18,ctx1_fog01_p4pfalse_contract_none,20250922_012903,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,,6,65,65,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,3,0
GPT_4.1-GPT_4.1,18,ctx1_fog01_p4pfalse_contract_strict,20250922_013028,True,"[False, True]","[['G', 'B', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'B'], ['R', 'R', 'R', 'G']]",Independent (Both have optimal paths),Independent (Both have optimal paths),False,strict,5,65,65,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,6.0,3,3,0,0,0,3,0,3,0
